"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1903976733373845796","Mon Mar 24 01:06:42 +0000 2025","84","Konvoi Peserta aksi masyarakat sipil dan mahasiswa Sukabumi menuju titik aksi tolak UU TNI dan RUU Polri Senin 24.03.25 https://t.co/dEUHApAfch","1903976733373845796","https://pbs.twimg.com/ext_tw_video_thumb/1903976630005174272/pu/img/I1BjVg0jYZ-TqUlw.jpg","","in","multiverse","2","8","42","https://x.com/neVerAl0nely/status/1903976733373845796","1282751327588585473","neVerAl0nely"
"1903976714159673557","Mon Mar 24 01:06:37 +0000 2025","0","Tahukah anda tentang RUU TNI yang baru disahkan. Apa saja poin-poin penting yang mengalami perubahan? mari kita pahami bersama. Revisi UU TNI tetap menghormati dan dalam kerangka supremasi sipil berdasarkan nilai dan prinsip demokrasi serta memenuhi ketentuan hukum yang berlaku https://t.co/tqbCC7nI6R","1903976714159673557","https://pbs.twimg.com/media/GmxIrlwbQAAZP1S.jpg","","in","","0","0","0","https://x.com/0906Kodim/status/1903976714159673557","1078482578414362624","0906Kodim"
"1903645155262964139","Mon Mar 24 01:05:37 +0000 2025","0","@kaiyaa0811 @chameleon_x3 @grzzlypnch @convomf Harusnya mereka yang paling masif berdemo Karena mereka yang memilih Btw yang milih DPR juga salah lho Gara2 mereka DPR naik dan sekarang bikin RUU TNI sah","1903976463189311790","","kaiyaa0811","in","NKRI 🇮🇩","0","0","0","https://x.com/edh0908/status/1903976463189311790","631869881","edh0908"
"1903976020895769076","Mon Mar 24 01:03:52 +0000 2025","0","UU TNI bikin rusuh dan gaduh‼‼ Karena @DPR_RI dan @Puspen_TNI TIDAK TRANSPARAN....TIDAK MENSOSIALISASIKAN SEMUA RUU YG AKAN DIBAHAS‼‼ APAPUN YG SEMBUNYI2...MEMANG MENCURIGAKAN‼ https://t.co/CfkMx5ixZO","1903976020895769076","https://pbs.twimg.com/media/GmxIGb2aUAAMor_.jpg","","in","","0","0","0","https://x.com/sumpahlusampah/status/1903976020895769076","1729761988296019968","sumpahlusampah"
"1903942091266474249","Mon Mar 24 01:03:51 +0000 2025","4","@__AnakKolong Bukan cuma Puan aja tetapi seluruh anggota DPRRI. Jgn terpancing kim + yg menyalahkan PDIP seolah mereka pahlawan justru 80% yg mensahkan RUU TNI itu Kim + emang seorg ketua bisa memutuskan???? Tanpa persetujuan seluruh fraksi?","1903976018073030675","","__AnakKolong","in","sambas, kalbar","0","0","0","https://x.com/BennyValentinus/status/1903976018073030675","587188129","BennyValentinus"
"1903974266888143271","Mon Mar 24 01:03:50 +0000 2025","305","@BudiBukanIntel &gt;Pengkhianat bangsa &gt;Bro doesn't even looks Indonesian ","1903976012246814734","","BudiBukanIntel","in","ID/SU/EN/日本語 ok! ","0","4","16","https://x.com/roticoklats/status/1903976012246814734","811477699415851009","roticoklats"
"1903975908119286136","Mon Mar 24 01:03:25 +0000 2025","1","anjir debat sama 02 voters mulut ku sampe berbusa. demo RUU TNI dikata fomo pardon me?","1903975908119286136","","","in","","0","3","0","https://x.com/jacobyove/status/1903975908119286136","1592443914484854784","jacobyove"
"1903919722371965278","Mon Mar 24 01:03:19 +0000 2025","0","@tanyarlfes iya najis vt gue di komen suruh baca ulang ruu tni krn ga ngarah ke orba lah otaknya dmn sih anjrit","1903975884601856118","","tanyarlfes","in","","0","0","0","https://x.com/khasindaa/status/1903975884601856118","1891294086784860161","khasindaa"
"1903975788472619262","Mon Mar 24 01:02:56 +0000 2025","0","Ruu Tni dan Ruu Polri dia gaskan Ruu Perampasan Aset membusuk di pojokan #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #IndonesiaGelap #PeringatanDarurat","1903975788472619262","","","in","Edinburgh, Scotland","0","0","0","https://x.com/maquiaas/status/1903975788472619262","1836718576813981696","maquiaas"
"1903975756809765206","Mon Mar 24 01:02:49 +0000 2025","0","halo aku izin bertanya karna aku memang kurang paham apakah ada counter untuk membalas orang yang bilang bahwa ruu tni harus diuji coba jangan rusuh dulu ? pls enlighten me ya kakak-kakak semuanya mohon jangan saltyin aku ","1903975756809765206","","","in","she/her • ENFP-T","0","4","0","https://x.com/Vshenlover/status/1903975756809765206","984440006428143616","Vshenlover"
"1903918195104497756","Mon Mar 24 01:02:34 +0000 2025","3","@audhinafh anak Twitter up di tiktok dong di tiktok yang ke up kejelekan mahasiswa mulu. jarang kali liat yang beginian makanya masih banyak yang terima ruu tni disana","1903975696705409128","","audhinafh","in","","0","0","0","https://x.com/woesieslunaa/status/1903975696705409128","1506579370781310978","woesieslunaa"
"1903746107357929874","Mon Mar 24 01:00:42 +0000 2025","0","@ethbizzzzz @Pujakesssuma @tanyarlfes kenyataan mungkin suapay lupa pln ruu tni pertamina","1903975226209390593","","ethbizzzzz","in","","0","0","0","https://x.com/Put79765Tri/status/1903975226209390593","1828807042158743552","Put79765Tri"
"1903667529379119516","Mon Mar 24 01:00:31 +0000 2025","0","@AgathaShav70471 RUU TNI bawa demokrasi dan reformasi jalan bareng jauh dari ancaman dwifungsi","1903975180776743061","","AgathaShav70471","in","","0","0","0","https://x.com/iwan_bahari35/status/1903975180776743061","1701481927965130752","iwan_bahari35"
"1903975180537594086","Mon Mar 24 01:00:31 +0000 2025","0","Gw kesel bgt kenapa orang2 di ig ga ada yg menyuarakan masalah ruu tni ini temen2 rl gw se apatis itu kah","1903975180537594086","","","in","","0","1","0","https://x.com/seulgi_hi/status/1903975180537594086","1727478965030551552","seulgi_hi"
"1902681292988203374","Mon Mar 24 01:00:20 +0000 2025","0","@nikitimirzini @neVerAl0nely Sinergi antara TNI dan rakyat semakin kokoh dengan RUU TNI.","1903975134538645819","","nikitimirzini","in","","0","0","0","https://x.com/lestari_ra91/status/1903975134538645819","1851152520783282180","lestari_ra91"
"1903969611500147066","Mon Mar 24 01:00:12 +0000 2025","0","@dawgfromdahood Yang mana nih? Tolong pencerahan udah mulai muak sama keluarga sendiri ","1903975098123767898","","dawgfromdahood","in","","0","1","0","https://x.com/Aveeilasoften/status/1903975098123767898","1534887719389696000","Aveeilasoften"
"1903975096127017386","Mon Mar 24 01:00:11 +0000 2025","122"," mereka ini meskipun 1000x diberitahu dampak RUU TNI bakal gak bisa nerima fakta itu ga si jujur capek bgtt ngejelasin ke mereka mahasiswa demo demi mereka tapi sering bgt ngeremehin mahasiswa :( https://t.co/htZM2xNOIV","1903975096127017386","https://pbs.twimg.com/media/GmxHQmqWEAA8c2X.jpg","","in","Indonesia","6","32","24","https://x.com/tanyakanrl/status/1903975096127017386","1331650559518990336","tanyakanrl"
"1903784557759111402","Mon Mar 24 01:00:04 +0000 2025","1","@NenkMonica GOBLOK BGT HERAN logikanya orang normal orang tua di kasih pekerjaan layak dengan gaji umr kebutuhan terpenuhi orang tua bisa ngasih makan anak anaknya dengan layak dan gizi yang cukup logikanya pemerintah utamakan MBG orang tua di rumahkan biar dananya masuk mbg u/anaknya https://t.co/EaNk5Bap79","1903975064514785580","https://pbs.twimg.com/media/GmxHOoAaQAAUlZ0.jpg","NenkMonica","in","Purbalingga, Indonesia","0","0","0","https://x.com/affhmm/status/1903975064514785580","1133265314790092801","affhmm"
"1903975052909113525","Mon Mar 24 01:00:01 +0000 2025","1","Gue marah tp kek gabisa marah ajg... keluarga gue semua pembela si bpk wowo apapun yg dilakuin dibnerin ajah bahkan pas gue speak up masalah demo mahasiswa karna RUU TNI mereka mojokin gue pemerintah anjing semua anjing yg gak anjing itu kucing #TolakRUUTNI","1903975052909113525","","","in","","0","0","0","https://x.com/nnamiyz/status/1903975052909113525","1500864383429529601","nnamiyz"
"1903974841067384952","Mon Mar 24 00:59:10 +0000 2025","0","Guys udah aku ga suka berantem everyone have a point sekarang balik ke cb yuk sambil terus memperluas informasi tolak ruu tni https://t.co/FtFYVCSLce","1903974841067384952","https://pbs.twimg.com/tweet_video_thumb/GmxHBZNbwAAQOq2.jpg","","in","READ RENTRY BYF","0","0","0","https://x.com/2daonuea/status/1903974841067384952","1250010082835718144","2daonuea"
"1903974839125520818","Mon Mar 24 00:59:10 +0000 2025","0","Tahukah anda tentang RUU TNI yang baru disahkan. Apa saja poin-poin penting yang mengalami perubahan? mari kita pahami bersama. Revisi UU TNI tetap menghormati dan dalam kerangka supremasi sipil berdasarkan nilai dan prinsip demokrasi serta memenuhi ketentuan hukum yang berlaku https://t.co/VULkBGzc6V","1903974839125520818","https://pbs.twimg.com/media/GmxHBW5b0AAcRRz.jpg","","in","","0","0","0","https://x.com/1616Kodim/status/1903974839125520818","1419179003475156993","1616Kodim"
"1903974431212675259","Mon Mar 24 00:57:33 +0000 2025","0","Ini gimana konsep? Oke lah kalo yang kemacetan masih masuk tapi pliss itu yang banjir gimana? Alarm? Tanggul? Atau gimana bjir Lama lama waprenya aja di ganti pake AI https://t.co/LtV6EX93Vp","1903974431212675259","https://pbs.twimg.com/media/GmxGp43bYAEmbzJ.jpg","","in","Purbalingga, Indonesia","0","0","0","https://x.com/affhmm/status/1903974431212675259","1133265314790092801","affhmm"
"1903919722371965278","Mon Mar 24 00:55:56 +0000 2025","0","@tanyarlfes Aman? Udh jelas2 di diberitain di mana2 soal keadaan indo RUU TNI IHSG Indo anjlok pertamax oplos gas oplos minyakita ga sampe 1lt PHK di mana2 dsbnya dan msih berani blg aman? Berdarah tangan lo asli. https://t.co/vjQucTHPwR","1903974023987597380","https://pbs.twimg.com/media/GmxGSPUakAAt7hf.jpg","tanyarlfes","in","","0","0","0","https://x.com/ballerinaaasss/status/1903974023987597380","1561863832624312320","ballerinaaasss"
"1903973884753543281","Mon Mar 24 00:55:22 +0000 2025","0","ruu tni aja belom lengser apalagi ini ruu polri kontol stop buat ulah pls gendut","1903973884753543281","","","in","baleen","0","0","0","https://x.com/ami4blest/status/1903973884753543281","1444019008559222784","ami4blest"
"1903717154354041020","Mon Mar 24 00:55:05 +0000 2025","0","@tanyarlfes faktanya si willie kemarin tuh cuma pengalihan issue buat RUU TNI. APA KALIAN GA SADAR??","1903973810933817367","","tanyarlfes","in","restricted","0","1","1","https://x.com/arez_kun/status/1903973810933817367","1243775622536544257","arez_kun"
"1903973768772603996","Mon Mar 24 00:54:55 +0000 2025","0","@prabowo wo apa lu ga liat di tv sama masalah yang sekarang terjadi ? Orang lagi puasa bulan berkah lu malah ngade ngade acara ruu tni segala aneh","1903973768772603996","","prabowo","in","","0","0","0","https://x.com/VoC741481356661/status/1903973768772603996","1903970104460840960","VoC741481356661"
"1903962526184067130","Mon Mar 24 00:54:31 +0000 2025","2","@chupachupsbabol Betulll lebih baik kita usaha dulu sebisa mungkin masalah hasil bisa belakangan meskipun gak sesuai ekspektasi setidaknya usaha dulu ","1903973667564044678","","chupachupsbabol","in","","0","1","0","https://x.com/Aveeilasoften/status/1903973667564044678","1534887719389696000","Aveeilasoften"
"1903972830020247695","Mon Mar 24 00:54:25 +0000 2025","0","Secara hukum saya nggak berdaya karena @prabowo dan @gibran_tweet udah resmi dijadiin presiden dan wakil presiden dengan mengubah paksa peraturan perundangan bahkan sejak masa awal jadi kandidat. Mengembalikan paksa pula UU TNI dan lagi bikin RUU Polri sok lucu dwifungsi. https://t.co/oPbScfMSSJ","1903973642985492836","https://pbs.twimg.com/tweet_video_thumb/GmxF7rfacAAbNM5.jpg","DarkwingLady","in","Kandang Gagak, Indonesia","0","1","0","https://x.com/DarkwingLady/status/1903973642985492836","168069839","DarkwingLady"
"1903414754741268695","Mon Mar 24 00:53:30 +0000 2025","1","@ShinFa_04 @Munknmb @Miraculousstar4 Emang ssusah itu ngasih tau voter 02 kk gw selama 1 thn lebih ngasih tau temen gw tetap aja ngeyel karna dasar orangnya dungu plus dia kecipratan juga dari program pemerintah makin menjilat lah mau di omongan phk dimana mana ama ruu TNI dia ngk peduli yg penting dia dpt job","1903973412634313079","","ShinFa_04","in","","0","1","0","https://x.com/Natureei_/status/1903973412634313079","1796520776021245952","Natureei_"
"1903973165304615034","Mon Mar 24 00:53:28 +0000 2025","2","Bakalan tetep bungkam sampe kapok ngerasain dampaknya sendiri ","1903973405076111653","","roticoklats","in","ID/SU/EN/日本語 ok! ","0","0","0","https://x.com/roticoklats/status/1903973405076111653","811477699415851009","roticoklats"
"1903973259835752947","Mon Mar 24 00:52:53 +0000 2025","0","Kaprodi gw share soal TURNITIN sekilas gw bacanya RUU TNI gw udh kek yg tuh kan g boleh bahas soal itu ehh trnyta gw yg salah","1903973259835752947","","","in","","0","0","0","https://x.com/Bumisomahita/status/1903973259835752947","995027637499150336","Bumisomahita"
"1903973238398664904","Mon Mar 24 00:52:48 +0000 2025","0","tmnku kemaren nanya ruu tni itu apa gue jelasin pke bahasa bayi lngsung dia ngerti....hamdallah","1903973238398664904","","","in","sebelah kanan","0","0","0","https://x.com/jijelnangor/status/1903973238398664904","1727815559302238208","jijelnangor"
"1903973165304615034","Mon Mar 24 00:52:31 +0000 2025","58","Gw perhatiin temen2 gw di ig tuh dikit bgt yg nyuarain either RUU TNI atau RUU Polri. Gw jadi inget waktu jaman darurat garuda biru gw malah diomongin dari belakang sama temen2 yg di Jepang katanya gw memaksakan pemikiran gw ke orang lain . Emang pada tone deaf.","1903973165304615034","","","in","ID/SU/EN/日本語 ok! ","2","2","11","https://x.com/roticoklats/status/1903973165304615034","811477699415851009","roticoklats"
"1903973004436234645","Mon Mar 24 00:51:53 +0000 2025","0","RUU TNI udah ada draft final nya guys di https://t.co/CHAnOEskIw https://t.co/zBvtQXl5X8","1903973004436234645","https://pbs.twimg.com/media/GmxFWh8bAAArkEA.jpg","","in","","0","1","0","https://x.com/hirayumn/status/1903973004436234645","749119750718885888","hirayumn"
"1903844093719183772","Mon Mar 24 00:51:34 +0000 2025","0","@NenkMonica Aksi tuntut IJAZAH PALSU @jokowi Kalau menuntut RUU TNI berarti salah satunya mau membebaskan bandar narkoba berkembang di Indonesia","1903972924744442340","","NenkMonica","in","Bumi ALLAH ","0","0","0","https://x.com/PutraMarbau/status/1903972924744442340","1398614337166614528","PutraMarbau"
"1903797688937640156","Mon Mar 24 00:51:12 +0000 2025","0","@ubsansfess di sg gue lg bahas UU TNI ada voters 02 garis keras komen katanya kenapa gabahas RUU POLRI aja yg blm disahkan! eh tll RUU TNI jg udh diributin dr sebelum disahkan satu persatu nape oot banget anjimc ikut menyuarakan kaga nyuruh2 iya.","1903972835544174683","","ubsansfess","in","","0","0","0","https://x.com/kchnklc/status/1903972835544174683","1213085838797504512","kchnklc"
"1903867641028399345","Mon Mar 24 00:50:41 +0000 2025","0","@kekpe1er pake tesser sekalian","1903972705021632721","","kekpe1er","in","dream","0","0","0","https://x.com/blxccat/status/1903972705021632721","1792556581521174528","blxccat"
"1903414754741268695","Mon Mar 24 00:50:11 +0000 2025","1","@Natureei_ @Miraculousstar4 loh kan gua nanya ini dan gua gak mendukung ruu tni ini bahkan lu bisa liat retweet gua yg nolak ruu tni ini? Kalau memang org yg gua dukung salah gua pasti blg salah","1903972579544879420","","Natureei_","in","","0","0","0","https://x.com/Munknmb/status/1903972579544879420","1802147292801269760","Munknmb"
"1903717407123784157","Mon Mar 24 00:49:10 +0000 2025","0","@mlyjwkolab @thowel_arema @onlyavra Lah yang problematik kan pilihan 02 ‍ malah nyoba playing victim. Lebay? Ratusan orang kena phk karena ekonomi porak poranda korupsi dengan kerugian triliunan kasus PIK pager laut Danantara RUU TNI RUU Polri yang nyebabin rupiah makin melemah. Tebel banget itu muka","1903972321112764676","","mlyjwkolab","in","(09 am - 10 pm ) ⨾ worktime","0","0","0","https://x.com/hidrogcn/status/1903972321112764676","2716459932","hidrogcn"
"1903797688937640156","Mon Mar 24 00:49:01 +0000 2025","0","@ubsansfess Gw abis bge rt hastag ruu tni 3 hari yg laku trus akun gw malah kenak sus emang tanda negara bakal hancur sih ini kata gw","1903972285033357567","","ubsansfess","in","","0","0","0","https://x.com/Sugarkim13/status/1903972285033357567","1782428060433977345","Sugarkim13"
"1903780784290636063","Mon Mar 24 00:48:40 +0000 2025","0","@Bara__Akbar @hnirankara Sesuai info dari Bocor Alus kemarin kalo RUU TNI ini digagas oleh Prabowo sejak Ybs masih jadi Menhan.","1903972198794092877","","Bara__Akbar","in","Depok, Indonesia","0","0","0","https://x.com/ahangkara/status/1903972198794092877","852140873563467776","ahangkara"
"1903786861895746046","Mon Mar 24 00:48:38 +0000 2025","1","@pandemisurvivor @jackjackparrr @puanmaharani_ri La itu aja pemerintah bulan Ramadan masih kepikiran buat ngedzalimin rakyat dengan mengesahkan UU yang jelas urgensi ke masyarakatnya ngga ada. UU TNI? RUU POLRI? RUU KUHAP?","1903972190099546194","","Shoooishere","in","","0","1","0","https://x.com/Shoooishere/status/1903972190099546194","1184081264447352833","Shoooishere"
"1903962526184067130","Mon Mar 24 00:46:16 +0000 2025","2","@Aveeilasoften tapi seenggaknya kita harus coba kak. kelakuan mereka udah semena mena sama kita. sejak RUU TNI sah mereka makin liar. belum lagi nanti kalo RUU POLRI ikutan sah makin ga terbatas supremasinya kalo gaada Statuta Roma ","1903971591178146246","","Aveeilasoften","in","Indonesia","0","1","0","https://x.com/chupachupsbabol/status/1903971591178146246","821308024325214208","chupachupsbabol"
"1903971405160681778","Mon Mar 24 00:45:31 +0000 2025","1","Analisis media-media asing mengatakan terjadinya Panic Selling di lantai BEI. Tidak jelasnya sumber pembiayaan MBG pendirian Danantara pembangunan IKN dan terakhir rencana disahkannya RUU TNI. Prabowo meremehkan rakyatnya sendiri dgn mengatakan tidak tahu apa itu bursa. https://t.co/74JK4iSfc9","1903971405160681778","https://pbs.twimg.com/ext_tw_video_thumb/1903971068865654784/pu/img/ovef2RTMHNwiheZ-.jpg","","in","","0","0","2","https://x.com/SuwandaBen/status/1903971405160681778","2718336037","SuwandaBen"
"1903970644695609634","Mon Mar 24 00:45:06 +0000 2025","0","Ketinggalan sk asn ga buru di sahkan malah ngesahkan ruu tni.. pdhl meeka udh diklat segala macem","1903971297903993271","","callmeyeahh1","in","hwhhwhw","0","0","0","https://x.com/callmeyeahh1/status/1903971297903993271","1352927467166715904","callmeyeahh1"
"1903813623195328820","Mon Mar 24 00:44:56 +0000 2025","0","@fryeahh gw kok mikir ruu tni di sah in biar kita gabisa nge kudeta ya? (gw takut bgt kome gini)","1903971258271981892","","fryeahh","in","","0","1","0","https://x.com/GordonHanzel/status/1903971258271981892","1498416715239428096","GordonHanzel"
"1903753406012915761","Mon Mar 24 00:44:55 +0000 2025","0","@BebySoSweet pasti ada dalang di balik semua ini...kenapa fokus ke RUU TNI..apa kabar kasus korupsi...kenapa negri ini gaduh lagi....oposisi..megawati..jokowi...puah maharani..prabowo..aku titip negri ini supaya aman dan damai...ingat ketika alam mulai enggan...","1903971254648115546","","BebySoSweet","in","","0","0","0","https://x.com/neg7147892/status/1903971254648115546","1680935496808280066","neg7147892"
"1903803020951081176","Mon Mar 24 00:44:26 +0000 2025","0","@unnaaa1234 @NanoNona1963603 @unmagnetism Gua lagi gak ngomongin yg lain tp si nano nano inj aja dia aja voter 02 bukannya sadar pemerintahan prabowo kacau dan antri kritik. Nyebut keluh kesah masyarakat gonggongan anjing dan ngatain ndasmu. Dia aja gak ada tuh naikin penolakan RUU TNI yang mengancam supremasi sipil.","1903971132837081473","","unnaaa1234","in","(09 am - 10 pm ) ⨾ worktime","0","0","0","https://x.com/hidrogcn/status/1903971132837081473","2716459932","hidrogcn"
"1903970956869312915","Mon Mar 24 00:43:44 +0000 2025","1","Pak @prabowo liat pak istri mu selingkuh skrg batalin RUU TNI nya","1903970956869312915","","","in","Reve Festival","0","0","0","https://x.com/sapphirelansede/status/1903970956869312915","1190803445269196800","sapphirelansede"
"1903846770905657539","Mon Mar 24 00:43:42 +0000 2025","0","@txtdarisukabumi di bandungna padahal keur ribut ruu tni didieu masih konflik horizontal gagayaan tertinggal bertahun tahun secara pemikiran ga kira kira?","1903970947331485826","","txtdarisukabumi","in","","0","0","1","https://x.com/SaraspatiS/status/1903970947331485826","1659780350401454081","SaraspatiS"
"1903968888167289299","Mon Mar 24 00:43:21 +0000 2025","0","RUU TNI dan RUU POLRI tanpa adanya Statuta Roma cuma akan menjadi buaya tanpa kandang supremasi ga terbatas.","1903970860765265981","","chupachupsbabol","in","Indonesia","0","0","0","https://x.com/chupachupsbabol/status/1903970860765265981","821308024325214208","chupachupsbabol"
"1903962526184067130","Mon Mar 24 00:43:12 +0000 2025","1","@chupachupsbabol Bolehh banget tapi bakalan susah ","1903970821196128346","","chupachupsbabol","in","","0","1","0","https://x.com/Aveeilasoften/status/1903970821196128346","1534887719389696000","Aveeilasoften"
"1903970729026289799","Mon Mar 24 00:42:50 +0000 2025","0","Ini tentara konoha yg pangkat prada serda itu ga nyadar ya kalau ruu tni dibuat untuk perwira / perwira tinggi. Mereka itu ga ada dapet apa apa dan lebih tolol mereka ga menolak emang susah kalau orang kerja pake duit deking akal sehat buat berpikir ga ada.","1903970729026289799","","","in","Gotham.","0","0","0","https://x.com/elkanagoodluck/status/1903970729026289799","773390686276186112","elkanagoodluck"
"1903970546867691913","Mon Mar 24 00:42:07 +0000 2025","0","Tahukah anda tentang RUU TNI yang baru disahkan.Apa saja poin-poin penting yang mengalami perubahan? mari kita pahami bersama. Revisi UU TNI tetap menghormati dan dalam kerangka supremasi sipil berdasarkan nilai dan prinsip demokrasi serta memenuhi ketentuan hukum yang berlaku. https://t.co/G8wKCtAHQR","1903970546867691913","https://pbs.twimg.com/media/GmxDHsPbYAAIvaI.jpg","","in","Central Borneo, Indonesia","0","0","0","https://x.com/kodim1011kapuas/status/1903970546867691913","1099863630969860096","kodim1011kapuas"
"1903970489833558288","Mon Mar 24 00:41:53 +0000 2025","2","NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903970489833558288","","","in","","0","0","2","https://x.com/cocoCUnanie/status/1903970489833558288","1842531612871028736","cocoCUnanie"
"1903969483552952649","Mon Mar 24 00:41:16 +0000 2025","0","Ket iki ono Demo dek MALANG sampe bengi kene wong malang sg bayar pajak kon mahasiswa luar kota seng ngerusakk genakno yo gae duwek wong malang kon ga melok bayar ojok ngerusak!. Lek pingin RUU TNI fungsine gae opo wocoen dek ig : @PuspenTni","1903970333218201648","","NgalamEnjoy","in","","0","0","0","https://x.com/NgalamEnjoy/status/1903970333218201648","1870367115297099776","NgalamEnjoy"
"1903864952391401712","Mon Mar 24 00:40:58 +0000 2025","2","@msaid_didu Salah tni knp bodoh ! Bicara soal tni tdk semua matra se7 dg ruu tni lihat matra mana yg rajin bersuara atas nama tni pdhal utk pribadi &amp; kelompoknya bukan tni keseluruhan lihat dari sejarah matra mana yg selalu ribut berpolitik &amp; internalnya","1903970257574002947","","msaid_didu","in","Jagakarsa, Indonesia","0","1","1","https://x.com/4CH0_705/status/1903970257574002947","1824287268334604288","4CH0_705"
"1903968357772325252","Mon Mar 24 00:40:57 +0000 2025","0","@SaaapiIdulAdha Boleh dong asal tau apa yang sebenarnya terjadi dan diresahkan oleh masy saat ini","1903970254671532146","","SaaapiIdulAdha","in","","0","1","0","https://x.com/Aveeilasoften/status/1903970254671532146","1534887719389696000","Aveeilasoften"
"1903970215647715552","Mon Mar 24 00:40:48 +0000 2025","0","NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUKejaksaan #TolakRUUPOLRI","1903970215647715552","","","in","","0","0","0","https://x.com/cocoCUnanie/status/1903970215647715552","1842531612871028736","cocoCUnanie"
"1903961632767934745","Mon Mar 24 00:40:00 +0000 2025","0","@deeewtee GUYS‼ GANTI HT KALIAN‼ dari RUU TNI ke UU TNI YAA‼ SEMANGAT NAIKIN HT LAGII SEMUANYA! #GagalkanUUTNI #CabutUUTNI #TolakUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903970017882104290","","deeewtee","in","RPS ACC!","0","0","0","https://x.com/ikaanbuntel/status/1903970017882104290","1579100097098702848","ikaanbuntel"
"1903969611500147066","Mon Mar 24 00:39:48 +0000 2025","0","Kebetulan kita hidup di daerah jauh dari perkotaan apakah dulu orba gak sengefek ke masy desa? Apa yang terasa hanya krismon nya aja? (Serius nanya soalnya aku lahir tahun 2000an)","1903969963695841729","","Aveeilasoften","in","","0","0","0","https://x.com/Aveeilasoften/status/1903969963695841729","1534887719389696000","Aveeilasoften"
"1903800706215407667","Mon Mar 24 00:39:47 +0000 2025","0","@lavionyouna haii kakk happy birthday sehat selalu berkah dan panjang umurnya. dimudahkan setiap langkahmu dilancarkan rezekimu dikelilingi kebahagiaan kebaikan jauh dari segala marabahaya. dan apa yg kamu doakan/harapkan segera terwujud dan terkabul aamiin. wish u all the best","1903969963331002373","","lavionyouna","in","exoplanet","0","0","0","https://x.com/flyin9mars/status/1903969963331002373","1684550248230965248","flyin9mars"
"1903957468457439423","Mon Mar 24 00:39:36 +0000 2025","0","@cisotonic RUU TNI itu apa AA ISO.","1903969916669280284","","cisotonic","in","indonesia","0","0","0","https://x.com/herwin10mei1994/status/1903969916669280284","1334788389858541569","herwin10mei1994"
"1903969831789183267","Mon Mar 24 00:39:16 +0000 2025","0","TOLAK RUU TNI #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil https://t.co/m28sH1NeV5","1903969831789183267","https://pbs.twimg.com/media/GmxCeAha8AAygbM.jpg","","in","19 ","0","0","0","https://x.com/sstudee/status/1903969831789183267","1681980653934624768","sstudee"
"1903817407858385400","Mon Mar 24 00:39:01 +0000 2025","0","@mulanbilqis pasti ada dalangnya....kenapa anda membahas dwifungsi terus...padahal di Ruu tni tak ada dwi fungsi...sudah di baca belum draf..serta pasalnya..nona","1903969770049085696","","mulanbilqis","in","","0","0","1","https://x.com/neg7147892/status/1903969770049085696","1680935496808280066","neg7147892"
"1903969761274581341","Mon Mar 24 00:38:59 +0000 2025","1","W sakit hati banget liat story orang kantor w di cf bahas tentang dia benci banget gimana orang-orang yang demo RUU TNI kali ini dan bahas kalau demo yang berjalan adalah bentuk gagal move on pendukung 01 &amp; 03 Please ignorant bgt anjg","1903969761274581341","","","in","","0","3","0","https://x.com/baieqhati/status/1903969761274581341","1217355266779299840","baieqhati"
"1903969611500147066","Mon Mar 24 00:38:24 +0000 2025","0","Serius banget gua tanya gimana caranya edukasi keluarga sendiri yang ngedukung kembali nya orba? Barusan banget bincang sama emak katanya gapapa kalo pemerintahan balik seperti orba butuh banget cara ngecounter keluarga sendiri","1903969611500147066","","","in","","0","2","0","https://x.com/Aveeilasoften/status/1903969611500147066","1534887719389696000","Aveeilasoften"
"1903969570685341881","Mon Mar 24 00:38:14 +0000 2025","0","Lama lama aparat negara udah kayak pemerintah zionis anjir.","1903969570685341881","","","in","Gulf of SpaceX Debris","0","0","0","https://x.com/Burevestnik2145/status/1903969570685341881","1680930768472936448","Burevestnik2145"
